"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Pro M5 11 WiFi",2048,"cash",2559.0,"2.559,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:12:56.154308+00:00","https://www.amazon.es/dp/B0FWDCCX2W","Apple iPad Pro de 11″ (M5): Pantalla Ultra Retina XDR, cámara Frontal de 12 Mpx en Horizontal y cámara Trasera de 12 Mpx, Wi-Fi y Redes 5G, 2 TB, autonomía para un día Entero — Plata : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple iMac 24 M4",256,"cash",1519.0,"1.519,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:13:36.266817+00:00","https://www.amazon.es/dp/B0DL7KCZFQ","Apple iMac Ordenador de Mesa Todo en uno con Chip M4, CPU y GPU de 8 núcleos: diseñado para Apple Intelligence, Pantalla Retina de 24″, 16 GB de Memoria unificada, SSD de 256 GB - Verde : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple iMac 24 M4",512,"cash",2269.0,"2.269,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:14:15.420805+00:00","https://www.amazon.es/dp/B0DL78NYLM","Apple iMac Ordenador de Mesa Todo en uno con Chip M4, CPU y GPU de 10 núcleos: diseñado para Apple Intelligence, Pantalla Retina de 24″, 24 GB de Memoria unificada, SSD de 512 GB - Plata : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone Air",512,"cash",1099.0,"1.099,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:14:41.649075+00:00","https://www.amazon.es/dp/B0FQGGLM4C","Apple iPhone Air de 512 GB: El iPhone más Fino jamás Creado, Pantalla de 6,5 Pulgadas con Promotion hasta 120 Hz, Chip A19 Pro, cámara Frontal Center Stage, autonomía para el día Entero; Azul Cielo : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone Air",256,"cash",959.0,"959,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:15:06.778138+00:00","https://www.amazon.es/dp/B0FQG9JVF5","Apple iPhone Air de 256 GB: El iPhone más Fino jamás Creado, Pantalla de 6,5 Pulgadas con Promotion hasta 120 Hz, Chip A19 Pro, cámara Frontal Center Stage, autonomía para el día Entero; Dorado Claro : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone Air",1024,"cash",1299.0,"1.299,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:15:30.676774+00:00","https://www.amazon.es/dp/B0FQGSDFKX","Apple iPhone Air de 1 TB: El iPhone más Fino jamás Creado, Pantalla de 6,5 Pulgadas con Promotion hasta 120 Hz, Chip A19 Pro, cámara Frontal Center Stage, autonomía para el día Entero; Blanco Nube : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple Mac Studio M4 Max",512,"cash",3879.68,"3.879,68 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:18:38.517859+00:00","https://www.amazon.es/dp/B0CGVD51VH","Discos Duros Marca Apple Modelo Apple Mac Studio 27 M2 MAX Chip with 12CORE CPU + 30CORE GPU 32GB 512SSD : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 16 Plus",256,"cash",1252.7,"1.252,70 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:19:39.937541+00:00","https://www.amazon.es/dp/B0DX7G6BVX","APPLE IPHONE 16 PLUS 256GB 6.7"" WHITE EUROPA : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 16e",128,"cash",557.62,"557,62 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:20:05.627524+00:00","https://www.amazon.es/dp/B0DXR1RW8Z","Apple iPhone 16e de 128 GB: Diseñado para Apple Intelligence, Chip A18, autonomía a raudales, cámara Fusion de 48 Mpx, Pantalla Super Retina XDR de 6,1 Pulgadas — Negro : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 15",128,"cash",599.0,"599,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:20:36.960127+00:00","https://www.amazon.es/dp/B0CHWYJM58","Apple iPhone 15 (128 GB) - Azul : Amazon.es: Electrónica"
