country,retailer,retailer_slug,product_family,brand,device_type,model,capacity_gb,product_code,offer_type,price_value,total_cost,price_text,price_unit,term_months,in_stock,data_quality_tier,extracted_at,source_url,source_title,source_snapshot,source_snapshots
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Neo,512,MHFC4Y_A,financing_max_term,64.06,896.84,64.06 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:36.529026+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-neo-2026-13-liquid-retina-chip-a18-pro-cpu-6-nucleos-gpu-5-nucleos-8gb-ram-512gb-ssd-magic-keyboard-touch-id-indigo-sin-ac-1622436.html,Apple MacBook Neo,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Neo,512,MHFC4Y_A,financing_max_term,51.34,924.12,51.34 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:36.529026+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-neo-2026-13-liquid-retina-chip-a18-pro-cpu-6-nucleos-gpu-5-nucleos-8gb-ram-512gb-ssd-magic-keyboard-touch-id-indigo-sin-ac-1622436.html,Apple MacBook Neo,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Neo,512,MHFC4Y_A,financing_max_term,46.9,938.0,46.90 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:36.529026+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-neo-2026-13-liquid-retina-chip-a18-pro-cpu-6-nucleos-gpu-5-nucleos-8gb-ram-512gb-ssd-magic-keyboard-touch-id-indigo-sin-ac-1622436.html,Apple MacBook Neo,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Neo,512,MHFC4Y_A,financing_max_term,40.26,966.24,40.26 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:36.529026+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-neo-2026-13-liquid-retina-chip-a18-pro-cpu-6-nucleos-gpu-5-nucleos-8gb-ram-512gb-ssd-magic-keyboard-touch-id-indigo-sin-ac-1622436.html,Apple MacBook Neo,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Neo,512,MHFC4Y_A,financing_max_term,33.64,1009.2,33.64 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:36.529026+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-neo-2026-13-liquid-retina-chip-a18-pro-cpu-6-nucleos-gpu-5-nucleos-8gb-ram-512gb-ssd-magic-keyboard-touch-id-indigo-sin-ac-1622436.html,Apple MacBook Neo,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,cash,1335.0,1335.0,1335.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:36.280088+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,"Apple MacBook Air (2025) 13.6"" Retina, Chip M4 Apple,  CPU de 10 núcleos, GPU de 10 núcleos, 24 GB RAM, 512GB de SSD, Azul cielo",,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,459.13,1377.39,459.13 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,234.96,1409.76,234.96 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,145.37,1453.7,145.37 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,123.0,1476.0,123.00 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,107.03,1498.42,107.03 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,85.79,1544.22,85.79 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,78.37,1567.4,78.37 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,67.26,1614.24,67.26 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Air,512,MDH74Y_A,financing_max_term,56.21,1686.3,56.21 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:41.867616+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-air-2025-136-retina-chip-m4-apple-cpu-de-10-nucleos-gpu-de-10-nucleos-24-gb-ram-512gb-de-ssd-azul-cielo-1596187.html,Apple MacBook Air,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,cash,3899.0,3899.0,3899.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:40.313713+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,"Apple MacBook Pro (2024) 16,2"", Chip M4 Max, CPU de 16 núcleos, GPU de 40 núcleos, 48 GB RAM, 1TB de SSD, Plata",,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,1340.93,4022.79,1340.93 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,686.22,4117.32,686.22 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,424.56,4245.6,424.56 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,359.23,4310.76,359.23 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,312.6,4376.4,312.60 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,250.55,4509.9,250.55 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,228.88,4577.6,228.88 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,196.45,4714.8,196.45 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,laptop,Apple MacBook Pro,1024,MDE14Y_A,financing_max_term,164.18,4925.4,164.18 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:41.631392+00:00,https://www.mediamarkt.es/es/product/_apple-macbook-pro-2024-162-chip-m4-max-cpu-de-16-nucleos-gpu-de-40-nucleos-40-gb-ram-1tb-de-ssd-plata-1585999.html,Apple MacBook Pro,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,cash,509.0,509.0,509.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:41.145168+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,"Apple iPad mini (2024), 128 GB, Blanco estrella, WiFi, 8.3"", Chip A17 Pro, iPadOS",,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,175.05,525.15,175.05 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,89.58,537.48,89.58 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,55.42,554.2,55.42 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,46.9,562.8,46.90 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,40.81,571.34,40.81 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,32.71,588.78,32.71 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,29.88,597.6,29.88 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,25.65,615.6,25.65 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,128,MXN63TY_A,financing_max_term,21.43,642.9,21.43 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:43.718796+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-128-gb-blanco-estrella-wifi-83chip-a17-pro-ipados-1584682.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,cash,629.0,629.0,629.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:44.829374+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,"Apple iPad mini (2024), 256 GB, Gris espacial, WiFi, 8.3"", Chip A17 Pro, iPadOS",,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,216.32,648.96,216.32 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,110.7,664.2,110.70 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,68.49,684.9,68.49 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,57.95,695.4,57.95 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,50.43,706.02,50.43 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,40.42,727.56,40.42 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,36.92,738.4,36.92 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,31.69,760.56,31.69 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,tablet,Apple iPad mini Wi Fi,256,MXNA3TY_A,financing_max_term,26.49,794.7,26.49 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:47.568384+00:00,https://www.mediamarkt.es/es/product/_apple-ipad-mini-2024-7agen-256-gb-gris-espacial-wifi-83chip-a17-pro-ipados-1584684.html,Apple iPad mini Wi Fi,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,cash,719.0,719.0,719.00 EUR,EUR,,True,mediamarkt_adapter_live,2026-04-09T09:32:48.037717+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,"Apple Mac mini (2024) Chip M4, CPU de 10 núcleos, GPU de 10 núcleos, 16GB de RAM, 256GB de SSD, Gigabit Ethernet, Plata",,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,247.28,741.84,247.28 EUR,EUR/month,3,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,126.54,759.24,126.54 EUR,EUR/month,6,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,78.29,782.9,78.29 EUR,EUR/month,10,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,66.24,794.88,66.24 EUR,EUR/month,12,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,57.65,807.1,57.65 EUR,EUR/month,14,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,46.2,831.6,46.20 EUR,EUR/month,18,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,42.21,844.2,42.21 EUR,EUR/month,20,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,36.23,869.52,36.23 EUR,EUR/month,24,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,MediaMarkt,mediamarkt,Apple,Apple,desktop,Apple Mac mini M4,256,MU9D3YP_A,financing_max_term,30.28,908.4,30.28 EUR,EUR/month,30,True,mediamarkt_adapter_live,2026-04-09T09:32:49.457211+00:00,https://www.mediamarkt.es/es/product/_apple-mac-mini-2024-chip-m4-cpu-de-10-nucleos-gpu-de-10-nucleos-16gb-de-ram-256gb-de-ssd-gigabit-ethernet-plata-1585882.html,Apple Mac mini M4,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,cash,709.0,709.0,709.00 EUR,EUR,,False,movistar_adapter_live,2026-04-09T09:33:16.515986+00:00,https://www.movistar.es/moviles/apple-iphone-17e-256gb-negro/,iPhone 17e 256 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17e,256,MHRV4QL_A,renting_no_insurance,11.0,528.0,11.00 EUR,EUR/month,48,True,movistar_adapter_live,2026-04-09T09:33:16.516516+00:00,https://www.movistar.es/moviles/apple-iphone-17e-256gb-negro/,iPhone 17e 256 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,cash,959.0,959.0,959.00 EUR,EUR,,True,movistar_adapter_live,2026-04-09T09:33:16.516516+00:00,https://www.movistar.es/moviles/apple-iphone-17e-256gb-negro/,iPhone 17e 512 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17e,512,MHRY4QL_A,renting_no_insurance,16.0,768.0,16.00 EUR,EUR/month,48,True,movistar_adapter_live,2026-04-09T09:33:16.516516+00:00,https://www.movistar.es/moviles/apple-iphone-17e-256gb-negro/,iPhone 17e 512 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17,256,MG6J4QL_A,cash,959.0,959.0,959.00 EUR,EUR,,True,movistar_adapter_live,2026-04-09T09:33:26.696853+00:00,https://www.movistar.es/moviles/apple-iphone-17-256gb-verdesalvia/,iPhone 17 256 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17,256,MG6J4QL_A,renting_no_insurance,19.0,684.0,19.00 EUR,EUR/month,36,False,movistar_adapter_live,2026-04-09T09:33:26.697872+00:00,https://www.movistar.es/moviles/apple-iphone-17-256gb-verdesalvia/,iPhone 17 256 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17,512,MG6P4QL_A,cash,1209.0,1209.0,1209.00 EUR,EUR,,True,movistar_adapter_live,2026-04-09T09:33:26.697872+00:00,https://www.movistar.es/moviles/apple-iphone-17-256gb-verdesalvia/,iPhone 17 512 GB,,
ES,Movistar,movistar,Apple,Apple,mobile,Apple iPhone 17,512,MG6P4QL_A,renting_no_insurance,24.5,882.0,24.50 EUR,EUR/month,36,True,movistar_adapter_live,2026-04-09T09:33:26.697872+00:00,https://www.movistar.es/moviles/apple-iphone-17-256gb-verdesalvia/,iPhone 17 512 GB,,
